year-month,ing_id,ing_name,avg_stock,stock_volatility,volatility_index,risk_tier
2025-08,ing005,"Sun-Dried Tomatoes",14.52,1.76,0.12,"Green Healthy (Rock-Solid Stability)"
2025-08,ing006,"Spicy Chicken",8.77,1.71,0.19,"Green Healthy (Rock-Solid Stability)"
2025-08,ing007,Jalapenos,16.42,3.15,0.19,"Green Healthy (Rock-Solid Stability)"
2025-08,ing008,"Smoked Gouda",9.53,1.94,0.2,"Yellow Warning (Moderately Shifting)"
2025-08,ing009,"Chipotle Sauce",16.00,2.79,0.17,"Green Healthy (Rock-Solid Stability)"
2025-08,ing010,"Wild Mushrooms",11.42,2.38,0.21,"Yellow Warning (Moderately Shifting)"
2025-08,ing011,"Truffle Oil",5.00,1.24,0.25,"Yellow Warning (Moderately Shifting)"
2025-08,ing012,Mozzarella,17.42,2.97,0.17,"Green Healthy (Rock-Solid Stability)"
2025-08,ing013,"Fresh Spinach",12.77,1.91,0.15,"Green Healthy (Rock-Solid Stability)"
2025-08,ing014,"Italian Sausage",8.80,1.66,0.19,"Green Healthy (Rock-Solid Stability)"
2025-08,ing015,"Roasted Garlic",13.07,2.24,0.17,"Green Healthy (Rock-Solid Stability)"
2025-08,ing016,"Red Onion",16.65,2.99,0.18,"Green Healthy (Rock-Solid Stability)"
2025-08,ing017,"Fresh Basil",8.60,1.38,0.16,"Green Healthy (Rock-Solid Stability)"
2025-08,ing018,"Smoked Salmon",-5.30,4.44,-0.84,"Red Alert (Wildly Volatile)"
2025-08,ing019,"Dill Cream Cheese",8.40,1.91,0.23,"Yellow Warning (Moderately Shifting)"
2025-08,ing020,Capers,8.83,0.97,0.11,"Green Healthy (Rock-Solid Stability)"
2025-08,ing021,Arugula,13.70,2.45,0.18,"Green Healthy (Rock-Solid Stability)"
2025-08,ing022,"BBQ Brisket",7.24,1.25,0.17,"Green Healthy (Rock-Solid Stability)"
2025-08,ing023,"Cheddar Cheese",11.16,1.8,0.16,"Green Healthy (Rock-Solid Stability)"
2025-08,ing024,"BBQ Sauce",13.24,1.33,0.1,"Green Healthy (Rock-Solid Stability)"
2025-08,ing025,"Tandoori Chicken",8.27,1.71,0.21,"Yellow Warning (Moderately Shifting)"
2025-08,ing026,"Mint Yogurt",10.17,1.73,0.17,"Green Healthy (Rock-Solid Stability)"
2025-08,ing027,"Green Chilli",6.27,1.12,0.18,"Green Healthy (Rock-Solid Stability)"
2025-08,ing028,"Grilled Pineapple",9.20,1.66,0.18,"Green Healthy (Rock-Solid Stability)"
2025-08,ing029,"Pulled Pork",5.47,1.45,0.27,"Yellow Warning (Moderately Shifting)"
2025-08,ing030,"Truffle Fries",18.81,2.87,0.15,"Green Healthy (Rock-Solid Stability)"
2025-08,ing031,Parmesan,9.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-08,ing032,"Cauliflower Florets",15.81,3.23,0.2,"Yellow Warning (Moderately Shifting)"
2025-08,ing033,"Buffalo Sauce",12.15,1.65,0.14,"Green Healthy (Rock-Solid Stability)"
2025-08,ing034,Ranch,11.81,2.04,0.17,"Green Healthy (Rock-Solid Stability)"
2025-08,ing035,"Garlic Knots",23.77,3.81,0.16,"Green Healthy (Rock-Solid Stability)"
2025-08,ing036,Kale,15.93,2.59,0.16,"Green Healthy (Rock-Solid Stability)"
2025-08,ing037,Spinach,13.18,2.39,0.18,"Green Healthy (Rock-Solid Stability)"
2025-08,ing038,Avocado,10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-08,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-08,ing044,"Berry Mix",17.63,2.6,0.15,"Green Healthy (Rock-Solid Stability)"
2025-08,ing045,"Oat Crumble",15.22,2.47,0.16,"Green Healthy (Rock-Solid Stability)"
2025-08,ing046,"Mango Sticky Rice Mix",14.84,2.66,0.18,"Green Healthy (Rock-Solid Stability)"
2025-08,ing047,"Cold Brew Coffee",45.17,13.8,0.31,"Yellow Warning (Moderately Shifting)"
2025-08,ing048,"Cold Brew Coffee 1.5L",28.59,6.88,0.24,"Yellow Warning (Moderately Shifting)"
2025-08,ing050,"Ginger Fizz 1.5L",27.07,8.96,0.33,"Yellow Warning (Moderately Shifting)"
2025-08,ing052,"Lime Mint Sparkle 1.5L",32.48,8.79,0.27,"Yellow Warning (Moderately Shifting)"
2025-08,ing053,"Berry Kombucha 33cl",52.04,10.71,0.21,"Yellow Warning (Moderately Shifting)"
2025-08,ing054,"Berry Kombucha 1.5L",29.63,9,0.3,"Yellow Warning (Moderately Shifting)"
2025-08,ing040,"Caramel Filling",12.69,2.09,0.16,"Green Healthy (Rock-Solid Stability)"
2025-08,ing041,"Chocolate Syrup",17.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-08,ing049,"Ginger Fizz 33cl",55.95,10.61,0.19,"Green Healthy (Rock-Solid Stability)"
2025-08,ing051,"Lime Mint Sparkle 33cl",57.78,10.63,0.18,"Green Healthy (Rock-Solid Stability)"
2025-08,ing042,"Espresso Panna Base",9.81,1.44,0.15,"Green Healthy (Rock-Solid Stability)"
2025-08,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-09,ing001,"Flatbread Dough (8-pack)",15.80,6.9,0.44,"Yellow Warning (Moderately Shifting)"
2025-09,ing002,"Roasted Red Peppers",17.63,2.48,0.14,"Green Healthy (Rock-Solid Stability)"
2025-09,ing003,"Goat Cheese",11.30,1.99,0.18,"Green Healthy (Rock-Solid Stability)"
2025-09,ing004,"Black Olives",20.60,4.05,0.2,"Yellow Warning (Moderately Shifting)"
2025-09,ing005,"Sun-Dried Tomatoes",14.80,2.4,0.16,"Green Healthy (Rock-Solid Stability)"
2025-09,ing006,"Spicy Chicken",8.48,1.3,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing007,Jalapenos,16.73,2.78,0.17,"Green Healthy (Rock-Solid Stability)"
2025-09,ing008,"Smoked Gouda",9.86,1.91,0.19,"Green Healthy (Rock-Solid Stability)"
2025-09,ing009,"Chipotle Sauce",16.14,2.19,0.14,"Green Healthy (Rock-Solid Stability)"
2025-09,ing010,"Wild Mushrooms",11.00,2.62,0.24,"Yellow Warning (Moderately Shifting)"
2025-09,ing011,"Truffle Oil",4.53,1.18,0.26,"Yellow Warning (Moderately Shifting)"
2025-09,ing012,Mozzarella,16.60,2.97,0.18,"Green Healthy (Rock-Solid Stability)"
2025-09,ing013,"Fresh Spinach",13.27,2.34,0.18,"Green Healthy (Rock-Solid Stability)"
2025-09,ing014,"Italian Sausage",9.13,2.09,0.23,"Yellow Warning (Moderately Shifting)"
2025-09,ing015,"Roasted Garlic",15.80,2.4,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing016,"Red Onion",17.60,2.59,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing017,"Fresh Basil",8.23,1.45,0.18,"Green Healthy (Rock-Solid Stability)"
2025-09,ing018,"Smoked Salmon",-0.54,3.73,-6.96,"Red Alert (Wildly Volatile)"
2025-09,ing019,"Dill Cream Cheese",9.86,2.18,0.22,"Yellow Warning (Moderately Shifting)"
2025-09,ing020,Capers,8.11,0.31,0.04,"Green Healthy (Rock-Solid Stability)"
2025-09,ing021,Arugula,15.11,0.31,0.02,"Green Healthy (Rock-Solid Stability)"
2025-09,ing022,"BBQ Brisket",7.33,1.42,0.19,"Green Healthy (Rock-Solid Stability)"
2025-09,ing023,"Cheddar Cheese",11.23,1.94,0.17,"Green Healthy (Rock-Solid Stability)"
2025-09,ing024,"BBQ Sauce",13.67,2.01,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing025,"Tandoori Chicken",7.90,1.56,0.2,"Yellow Warning (Moderately Shifting)"
2025-09,ing026,"Mint Yogurt",10.66,2.09,0.2,"Yellow Warning (Moderately Shifting)"
2025-09,ing027,"Green Chilli",7.03,1.52,0.22,"Yellow Warning (Moderately Shifting)"
2025-09,ing028,"Grilled Pineapple",9.10,1.75,0.19,"Green Healthy (Rock-Solid Stability)"
2025-09,ing029,"Pulled Pork",5.45,1.79,0.33,"Yellow Warning (Moderately Shifting)"
2025-09,ing030,"Truffle Fries",17.28,3.07,0.18,"Green Healthy (Rock-Solid Stability)"
2025-09,ing031,Parmesan,7.76,0.59,0.08,"Green Healthy (Rock-Solid Stability)"
2025-09,ing032,"Cauliflower Florets",16.67,2.48,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing033,"Buffalo Sauce",11.83,0.62,0.05,"Green Healthy (Rock-Solid Stability)"
2025-09,ing034,Ranch,13.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-09,ing035,"Garlic Knots",25.26,3.58,0.14,"Green Healthy (Rock-Solid Stability)"
2025-09,ing036,Kale,17.26,1.29,0.07,"Green Healthy (Rock-Solid Stability)"
2025-09,ing037,Spinach,13.93,2.05,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing038,Avocado,10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-09,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-09,ing040,"Caramel Filling",12.90,1.9,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing041,"Chocolate Syrup",17.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-09,ing042,"Espresso Panna Base",9.77,1.48,0.15,"Green Healthy (Rock-Solid Stability)"
2025-09,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-09,ing044,"Berry Mix",17.23,2.17,0.13,"Green Healthy (Rock-Solid Stability)"
2025-09,ing045,"Oat Crumble",15.19,1.59,0.1,"Green Healthy (Rock-Solid Stability)"
2025-09,ing046,"Mango Sticky Rice Mix",14.36,1.96,0.14,"Green Healthy (Rock-Solid Stability)"
2025-09,ing047,"Cold Brew Coffee",48.93,11.02,0.23,"Yellow Warning (Moderately Shifting)"
2025-09,ing048,"Cold Brew Coffee 1.5L",31.00,7.48,0.24,"Yellow Warning (Moderately Shifting)"
2025-09,ing049,"Ginger Fizz 33cl",50.78,11.29,0.22,"Yellow Warning (Moderately Shifting)"
2025-09,ing050,"Ginger Fizz 1.5L",36.58,8.04,0.22,"Yellow Warning (Moderately Shifting)"
2025-09,ing051,"Lime Mint Sparkle 33cl",56.69,12.19,0.21,"Yellow Warning (Moderately Shifting)"
2025-09,ing052,"Lime Mint Sparkle 1.5L",32.26,10.73,0.33,"Yellow Warning (Moderately Shifting)"
2025-09,ing053,"Berry Kombucha 33cl",50.04,13,0.26,"Yellow Warning (Moderately Shifting)"
2025-09,ing054,"Berry Kombucha 1.5L",26.41,8.31,0.31,"Yellow Warning (Moderately Shifting)"
2025-10,ing001,"Flatbread Dough (8-pack)",13.80,7.28,0.53,"Red Alert (Wildly Volatile)"
2025-10,ing002,"Roasted Red Peppers",18.92,1.15,0.06,"Green Healthy (Rock-Solid Stability)"
2025-10,ing003,"Goat Cheese",10.83,1.97,0.18,"Green Healthy (Rock-Solid Stability)"
2025-10,ing004,"Black Olives",22.21,2.12,0.1,"Green Healthy (Rock-Solid Stability)"
2025-10,ing005,"Sun-Dried Tomatoes",16.29,2.47,0.15,"Green Healthy (Rock-Solid Stability)"
2025-10,ing006,"Spicy Chicken",8.71,1.57,0.18,"Green Healthy (Rock-Solid Stability)"
2025-10,ing007,Jalapenos,15.32,3.2,0.21,"Yellow Warning (Moderately Shifting)"
2025-10,ing008,"Smoked Gouda",9.96,2.46,0.25,"Yellow Warning (Moderately Shifting)"
2025-10,ing009,"Chipotle Sauce",15.00,2.36,0.16,"Green Healthy (Rock-Solid Stability)"
2025-10,ing010,"Wild Mushrooms",8.56,2.99,0.35,"Yellow Warning (Moderately Shifting)"
2025-10,ing011,"Truffle Oil",4.48,1.06,0.24,"Yellow Warning (Moderately Shifting)"
2025-10,ing012,Mozzarella,17.24,3.23,0.19,"Green Healthy (Rock-Solid Stability)"
2025-10,ing013,"Fresh Spinach",12.20,1.23,0.1,"Green Healthy (Rock-Solid Stability)"
2025-10,ing014,"Italian Sausage",9.40,1.7,0.18,"Green Healthy (Rock-Solid Stability)"
2025-10,ing015,"Roasted Garlic",15.44,2.67,0.17,"Green Healthy (Rock-Solid Stability)"
2025-10,ing016,"Red Onion",17.08,2.99,0.18,"Green Healthy (Rock-Solid Stability)"
2025-10,ing017,"Fresh Basil",9.40,0.49,0.05,"Green Healthy (Rock-Solid Stability)"
2025-10,ing018,"Smoked Salmon",-3.48,3.69,-1.06,"Red Alert (Wildly Volatile)"
2025-10,ing019,"Dill Cream Cheese",9.08,2.17,0.24,"Yellow Warning (Moderately Shifting)"
2025-10,ing020,Capers,9.60,1.67,0.17,"Green Healthy (Rock-Solid Stability)"
2025-10,ing021,Arugula,13.04,1.31,0.1,"Green Healthy (Rock-Solid Stability)"
2025-10,ing022,"BBQ Brisket",7.50,1.35,0.18,"Green Healthy (Rock-Solid Stability)"
2025-10,ing023,"Cheddar Cheese",10.44,1.75,0.17,"Green Healthy (Rock-Solid Stability)"
2025-10,ing024,"BBQ Sauce",13.83,1.84,0.13,"Green Healthy (Rock-Solid Stability)"
2025-10,ing025,"Tandoori Chicken",8.04,1.31,0.16,"Green Healthy (Rock-Solid Stability)"
2025-10,ing026,"Mint Yogurt",11.13,1.94,0.17,"Green Healthy (Rock-Solid Stability)"
2025-10,ing027,"Green Chilli",6.88,1.17,0.17,"Green Healthy (Rock-Solid Stability)"
2025-10,ing028,"Grilled Pineapple",8.71,1.51,0.17,"Green Healthy (Rock-Solid Stability)"
2025-10,ing029,"Pulled Pork",4.83,1.75,0.36,"Yellow Warning (Moderately Shifting)"
2025-10,ing030,"Truffle Fries",18.85,2.67,0.14,"Green Healthy (Rock-Solid Stability)"
2025-10,ing031,Parmesan,7.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-10,ing032,"Cauliflower Florets",16.82,3.01,0.18,"Green Healthy (Rock-Solid Stability)"
2025-10,ing033,"Buffalo Sauce",10.32,0.47,0.05,"Green Healthy (Rock-Solid Stability)"
2025-10,ing034,Ranch,13.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-10,ing035,"Garlic Knots",24.45,3.41,0.14,"Green Healthy (Rock-Solid Stability)"
2025-10,ing036,Kale,14.90,0.94,0.06,"Green Healthy (Rock-Solid Stability)"
2025-10,ing037,Spinach,14.90,2.91,0.2,"Yellow Warning (Moderately Shifting)"
2025-10,ing038,Avocado,12.40,2.62,0.21,"Yellow Warning (Moderately Shifting)"
2025-10,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-10,ing040,"Caramel Filling",12.85,2.46,0.19,"Green Healthy (Rock-Solid Stability)"
2025-10,ing041,"Chocolate Syrup",16.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-10,ing042,"Espresso Panna Base",10.05,1.6,0.16,"Green Healthy (Rock-Solid Stability)"
2025-10,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-10,ing044,"Berry Mix",16.57,2.65,0.16,"Green Healthy (Rock-Solid Stability)"
2025-10,ing045,"Oat Crumble",15.05,2.48,0.16,"Green Healthy (Rock-Solid Stability)"
2025-10,ing046,"Mango Sticky Rice Mix",16.05,2.99,0.19,"Green Healthy (Rock-Solid Stability)"
2025-10,ing047,"Cold Brew Coffee",45.75,11.33,0.25,"Yellow Warning (Moderately Shifting)"
2025-10,ing048,"Cold Brew Coffee 1.5L",28.39,7.86,0.28,"Yellow Warning (Moderately Shifting)"
2025-10,ing049,"Ginger Fizz 33cl",54.09,12.86,0.24,"Yellow Warning (Moderately Shifting)"
2025-10,ing050,"Ginger Fizz 1.5L",29.90,10.02,0.34,"Yellow Warning (Moderately Shifting)"
2025-10,ing051,"Lime Mint Sparkle 33cl",57.33,11.13,0.19,"Green Healthy (Rock-Solid Stability)"
2025-10,ing053,"Berry Kombucha 33cl",50.30,9.52,0.19,"Green Healthy (Rock-Solid Stability)"
2025-10,ing054,"Berry Kombucha 1.5L",25.91,13.16,0.51,"Red Alert (Wildly Volatile)"
2025-10,ing052,"Lime Mint Sparkle 1.5L",31.00,8.29,0.27,"Yellow Warning (Moderately Shifting)"
