snapshot_date,ing_id,ing_name,percentage_stock_remaining,reorder_flag
2024-04-01,ing005,"Sun-Dried Tomatoes",66.67,OK
2024-04-01,ing006,"Spicy Chicken",83.33,OK
2024-04-01,ing007,Jalapenos,44.00,"Order In-Transit"
2024-04-01,ing008,"Smoked Gouda",64.29,OK
2024-04-01,ing009,"Chipotle Sauce",65.00,OK
2024-04-01,ing010,"Wild Mushrooms",33.33,"Order In-Transit"
2024-04-01,ing011,"Truffle Oil",50.00,"Order In-Transit"
2024-04-01,ing012,Mozzarella,91.67,OK
2024-04-01,ing013,"Fresh Spinach",70.59,OK
2024-04-01,ing014,"Italian Sausage",61.54,OK
2024-04-01,ing015,"Roasted Garlic",52.63,"Order In-Transit"
2024-04-01,ing016,"Red Onion",73.08,OK
2024-04-01,ing017,"Fresh Basil",100.00,OK
2024-04-01,ing018,"Smoked Salmon",22.22,"Re-Order Required"
2024-04-01,ing019,"Dill Cream Cheese",57.14,"Re-Order Required"
2024-04-01,ing020,Capers,90.91,OK
2024-04-01,ing021,Arugula,88.24,OK
2024-04-01,ing022,"BBQ Brisket",81.82,OK
2024-04-01,ing023,"Cheddar Cheese",56.25,"Order In-Transit"
2024-04-01,ing024,"BBQ Sauce",77.78,OK
2024-04-01,ing025,"Tandoori Chicken",58.33,"Re-Order Required"
2024-04-01,ing026,"Mint Yogurt",92.86,OK
2024-04-01,ing027,"Green Chilli",66.67,OK
2024-04-01,ing028,"Grilled Pineapple",53.85,"Order In-Transit"
2024-04-01,ing029,"Pulled Pork",30.00,"Order In-Transit"
2024-04-01,ing030,"Truffle Fries",76.92,OK
2024-04-01,ing031,Parmesan,70.00,OK
2024-04-01,ing032,"Cauliflower Florets",77.27,OK
2024-04-01,ing033,"Buffalo Sauce",86.67,OK
2024-04-01,ing034,Ranch,64.29,OK
2024-04-01,ing035,"Garlic Knots",75.76,OK
2024-04-01,ing036,Kale,95.00,OK
2024-04-01,ing037,Spinach,94.74,OK
2024-04-01,ing038,Avocado,93.33,OK
2024-04-01,ing039,"Mixed Seeds",88.24,OK
2024-04-01,ing040,"Caramel Filling",81.25,OK
2024-04-01,ing041,"Chocolate Syrup",94.44,OK
2024-04-01,ing042,"Espresso Panna Base",92.31,OK
2024-04-01,ing043,"Vanilla Syrup",100.00,OK
2024-04-01,ing044,"Berry Mix",90.91,OK
2024-04-01,ing045,"Oat Crumble",100.00,OK
2024-04-01,ing046,"Mango Sticky Rice Mix",80.00,OK
2024-04-01,ing047,"Cold Brew Coffee",60.00,"Re-Order Required"
2024-04-01,ing048,"Cold Brew Coffee 1.5L",75.00,OK
2024-04-01,ing049,"Ginger Fizz 33cl",89.02,OK
2024-04-01,ing050,"Ginger Fizz 1.5L",43.64,"Order In-Transit"
2024-04-01,ing051,"Lime Mint Sparkle 33cl",66.25,OK
2024-04-01,ing052,"Lime Mint Sparkle 1.5L",62.96,OK
2024-04-01,ing053,"Berry Kombucha 33cl",74.36,OK
2024-04-01,ing054,"Berry Kombucha 1.5L",48.08,"Order In-Transit"
2024-04-02,ing001,"Flatbread Dough (8-pack)",63.16,OK
2024-04-02,ing002,"Roasted Red Peppers",59.09,"Order In-Transit"
2024-04-02,ing003,"Goat Cheese",80.00,OK
2024-04-02,ing004,"Black Olives",85.19,OK
2024-04-02,ing005,"Sun-Dried Tomatoes",66.67,OK
2024-04-02,ing006,"Spicy Chicken",75.00,OK
2024-04-02,ing007,Jalapenos,80.00,OK
2024-04-02,ing008,"Smoked Gouda",57.14,"Re-Order Required"
2024-04-02,ing009,"Chipotle Sauce",65.00,OK
2024-04-02,ing010,"Wild Mushrooms",72.22,OK
2024-04-02,ing011,"Truffle Oil",75.00,OK
2024-04-02,ing012,Mozzarella,91.67,OK
2024-04-02,ing013,"Fresh Spinach",70.59,OK
2024-04-02,ing014,"Italian Sausage",53.85,"Order In-Transit"
2024-04-02,ing015,"Roasted Garlic",52.63,"Order In-Transit"
2024-04-02,ing016,"Red Onion",69.23,OK
2024-04-02,ing017,"Fresh Basil",100.00,OK
2024-04-02,ing018,"Smoked Salmon",11.11,"Order In-Transit"
2024-04-02,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2024-04-02,ing020,Capers,90.91,OK
2024-04-02,ing021,Arugula,88.24,OK
2024-04-02,ing022,"BBQ Brisket",81.82,OK
2024-04-02,ing023,"Cheddar Cheese",56.25,"Order In-Transit"
2024-04-02,ing024,"BBQ Sauce",77.78,OK
2024-04-02,ing025,"Tandoori Chicken",50.00,"Order In-Transit"
2024-04-02,ing026,"Mint Yogurt",85.71,OK
2024-04-02,ing027,"Green Chilli",55.56,"Re-Order Required"
2024-04-02,ing028,"Grilled Pineapple",100.00,OK
2024-04-02,ing029,"Pulled Pork",80.00,OK
2024-04-02,ing030,"Truffle Fries",73.08,OK
2024-04-02,ing031,Parmesan,70.00,OK
2024-04-02,ing032,"Cauliflower Florets",77.27,OK
2024-04-02,ing033,"Buffalo Sauce",86.67,OK
2024-04-02,ing034,Ranch,64.29,OK
2024-04-02,ing035,"Garlic Knots",75.76,OK
2024-04-02,ing036,Kale,90.00,OK
2024-04-02,ing037,Spinach,84.21,OK
2024-04-02,ing038,Avocado,86.67,OK
2024-04-02,ing039,"Mixed Seeds",88.24,OK
2024-04-02,ing040,"Caramel Filling",75.00,OK
2024-04-02,ing041,"Chocolate Syrup",94.44,OK
2024-04-02,ing042,"Espresso Panna Base",92.31,OK
2024-04-02,ing043,"Vanilla Syrup",100.00,OK
2024-04-02,ing044,"Berry Mix",86.36,OK
2024-04-02,ing045,"Oat Crumble",100.00,OK
2024-04-02,ing046,"Mango Sticky Rice Mix",75.00,OK
2024-04-02,ing048,"Cold Brew Coffee 1.5L",58.33,"Re-Order Required"
2024-04-02,ing049,"Ginger Fizz 33cl",85.37,OK
2024-04-02,ing050,"Ginger Fizz 1.5L",29.09,"Order In-Transit"
2024-04-02,ing051,"Lime Mint Sparkle 33cl",58.75,"Re-Order Required"
2024-04-02,ing052,"Lime Mint Sparkle 1.5L",50.00,"Re-Order Required"
2024-04-02,ing053,"Berry Kombucha 33cl",61.54,OK
2024-04-02,ing054,"Berry Kombucha 1.5L",86.54,OK
2024-04-03,ing001,"Flatbread Dough (8-pack)",36.84,"Re-Order Required"
2024-04-03,ing002,"Roasted Red Peppers",95.45,OK
2024-04-03,ing003,"Goat Cheese",66.67,OK
2024-04-03,ing004,"Black Olives",81.48,OK
2024-04-03,ing005,"Sun-Dried Tomatoes",61.11,OK
2024-04-03,ing006,"Spicy Chicken",66.67,OK
2024-04-03,ing007,Jalapenos,76.00,OK
2024-04-03,ing008,"Smoked Gouda",50.00,"Order In-Transit"
2024-04-03,ing009,"Chipotle Sauce",60.00,"Re-Order Required"
2024-04-03,ing010,"Wild Mushrooms",61.11,OK
2024-04-03,ing011,"Truffle Oil",62.50,OK
2024-04-03,ing012,Mozzarella,87.50,OK
2024-04-03,ing013,"Fresh Spinach",64.71,OK
2024-04-03,ing014,"Italian Sausage",76.92,OK
2024-04-03,ing015,"Roasted Garlic",89.47,OK
2024-04-03,ing016,"Red Onion",61.54,OK
2024-04-03,ing017,"Fresh Basil",90.00,OK
2024-04-03,ing018,"Smoked Salmon",0.00,"Order In-Transit"
2024-04-03,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2024-04-03,ing020,Capers,90.91,OK
2024-04-03,ing021,Arugula,88.24,OK
2024-04-03,ing022,"BBQ Brisket",63.64,OK
2024-04-03,ing023,"Cheddar Cheese",87.50,OK
2024-04-03,ing024,"BBQ Sauce",72.22,OK
2024-04-03,ing025,"Tandoori Chicken",83.33,OK
2024-04-03,ing026,"Mint Yogurt",85.71,OK
2024-04-03,ing027,"Green Chilli",55.56,"Order In-Transit"
2024-04-03,ing028,"Grilled Pineapple",92.31,OK
2024-04-03,ing029,"Pulled Pork",70.00,OK
2024-04-03,ing030,"Truffle Fries",69.23,OK
2024-04-03,ing031,Parmesan,70.00,OK
2024-04-03,ing032,"Cauliflower Florets",77.27,OK
2024-04-03,ing033,"Buffalo Sauce",86.67,OK
2024-04-03,ing034,Ranch,64.29,OK
2024-04-03,ing035,"Garlic Knots",72.73,OK
2024-04-03,ing036,Kale,90.00,OK
2024-04-03,ing037,Spinach,84.21,OK
2024-04-03,ing038,Avocado,86.67,OK
2024-04-03,ing039,"Mixed Seeds",88.24,OK
2024-04-03,ing040,"Caramel Filling",68.75,OK
2024-04-03,ing041,"Chocolate Syrup",94.44,OK
2024-04-03,ing044,"Berry Mix",81.82,OK
2024-04-03,ing045,"Oat Crumble",94.44,OK
2024-04-03,ing046,"Mango Sticky Rice Mix",70.00,OK
2024-04-03,ing047,"Cold Brew Coffee",53.33,"Order In-Transit"
2024-04-03,ing048,"Cold Brew Coffee 1.5L",37.50,"Order In-Transit"
2024-04-03,ing049,"Ginger Fizz 33cl",80.49,OK
2024-04-03,ing050,"Ginger Fizz 1.5L",72.73,OK
2024-04-03,ing051,"Lime Mint Sparkle 33cl",55.00,"Order In-Transit"
2024-04-03,ing052,"Lime Mint Sparkle 1.5L",22.22,"Order In-Transit"
2024-04-03,ing054,"Berry Kombucha 1.5L",80.77,OK
2024-04-04,ing001,"Flatbread Dough (8-pack)",23.68,"Order In-Transit"
2024-04-04,ing002,"Roasted Red Peppers",95.45,OK
2024-04-04,ing003,"Goat Cheese",60.00,"Re-Order Required"
2024-04-04,ing004,"Black Olives",77.78,OK
2024-04-04,ing005,"Sun-Dried Tomatoes",61.11,OK
2024-04-04,ing006,"Spicy Chicken",66.67,OK
2024-04-04,ing007,Jalapenos,72.00,OK
2024-04-04,ing008,"Smoked Gouda",50.00,"Order In-Transit"
2024-04-04,ing009,"Chipotle Sauce",60.00,"Order In-Transit"
2024-04-04,ing010,"Wild Mushrooms",50.00,"Order In-Transit"
2024-04-04,ing011,"Truffle Oil",50.00,"Order In-Transit"
2024-04-04,ing012,Mozzarella,83.33,OK
2024-04-04,ing013,"Fresh Spinach",58.82,"Re-Order Required"
2024-04-04,ing014,"Italian Sausage",69.23,OK
2024-04-04,ing015,"Roasted Garlic",89.47,OK
2024-04-04,ing016,"Red Onion",57.69,"Order In-Transit"
2024-04-04,ing017,"Fresh Basil",90.00,OK
2024-04-04,ing018,"Smoked Salmon",-44.44,"Order In-Transit"
2024-04-04,ing019,"Dill Cream Cheese",78.57,OK
2024-04-04,ing020,Capers,81.82,OK
2024-04-04,ing021,Arugula,82.35,OK
2024-04-04,ing022,"BBQ Brisket",54.55,"Order In-Transit"
2024-04-04,ing023,"Cheddar Cheese",81.25,OK
2024-04-04,ing024,"BBQ Sauce",72.22,OK
2024-04-04,ing025,"Tandoori Chicken",75.00,OK
2024-04-04,ing026,"Mint Yogurt",85.71,OK
2024-04-04,ing027,"Green Chilli",55.56,"Order In-Transit"
2024-04-04,ing028,"Grilled Pineapple",84.62,OK
2024-04-04,ing029,"Pulled Pork",60.00,"Re-Order Required"
2024-04-04,ing030,"Truffle Fries",69.23,OK
2024-04-04,ing031,Parmesan,70.00,OK
2024-04-04,ing032,"Cauliflower Florets",77.27,OK
2024-04-04,ing033,"Buffalo Sauce",86.67,OK
2024-04-04,ing034,Ranch,64.29,OK
2024-04-04,ing035,"Garlic Knots",72.73,OK
2024-04-04,ing036,Kale,90.00,OK
2024-04-04,ing037,Spinach,84.21,OK
2024-04-04,ing038,Avocado,86.67,OK
2024-04-04,ing039,"Mixed Seeds",88.24,OK
2024-04-04,ing040,"Caramel Filling",56.25,"Re-Order Required"
2024-04-04,ing041,"Chocolate Syrup",94.44,OK
2024-04-04,ing042,"Espresso Panna Base",92.31,OK
2024-04-04,ing043,"Vanilla Syrup",100.00,OK
2024-04-04,ing044,"Berry Mix",81.82,OK
2024-04-04,ing045,"Oat Crumble",94.44,OK
2024-04-04,ing047,"Cold Brew Coffee",80.00,OK
2024-04-04,ing049,"Ginger Fizz 33cl",76.83,OK
2024-04-04,ing050,"Ginger Fizz 1.5L",52.73,"Re-Order Required"
2024-04-04,ing052,"Lime Mint Sparkle 1.5L",9.26,"Order In-Transit"
2024-04-04,ing053,"Berry Kombucha 33cl",60.26,OK
2024-04-04,ing054,"Berry Kombucha 1.5L",73.08,OK
2024-04-05,ing001,"Flatbread Dough (8-pack)",73.68,OK
2024-04-05,ing002,"Roasted Red Peppers",95.45,OK
2024-04-05,ing003,"Goat Cheese",53.33,"Order In-Transit"
2024-04-05,ing004,"Black Olives",77.78,OK
2024-04-05,ing005,"Sun-Dried Tomatoes",61.11,OK
2024-04-05,ing006,"Spicy Chicken",58.33,"Re-Order Required"
2024-04-05,ing007,Jalapenos,68.00,OK
2024-04-05,ing008,"Smoked Gouda",85.71,OK
2024-04-05,ing009,"Chipotle Sauce",55.00,"Order In-Transit"
2024-04-05,ing010,"Wild Mushrooms",44.44,"Order In-Transit"
2024-04-05,ing011,"Truffle Oil",75.00,OK
2024-04-05,ing012,Mozzarella,83.33,OK
2024-04-05,ing013,"Fresh Spinach",58.82,"Order In-Transit"
2024-04-05,ing014,"Italian Sausage",69.23,OK
2024-04-05,ing015,"Roasted Garlic",89.47,OK
2024-04-05,ing016,"Red Onion",57.69,"Order In-Transit"
2024-04-05,ing017,"Fresh Basil",90.00,OK
2024-04-05,ing018,"Smoked Salmon",0.00,"Re-Order Required"
2024-04-05,ing019,"Dill Cream Cheese",71.43,OK
2024-04-05,ing020,Capers,81.82,OK
2024-04-05,ing021,Arugula,82.35,OK
2024-04-05,ing022,"BBQ Brisket",90.91,OK
2024-04-05,ing023,"Cheddar Cheese",81.25,OK
2024-04-05,ing024,"BBQ Sauce",72.22,OK
2024-04-05,ing025,"Tandoori Chicken",75.00,OK
2024-04-05,ing026,"Mint Yogurt",85.71,OK
2024-04-05,ing027,"Green Chilli",100.00,OK
2024-04-05,ing028,"Grilled Pineapple",84.62,OK
2024-04-05,ing029,"Pulled Pork",50.00,"Order In-Transit"
2024-04-05,ing035,"Garlic Knots",72.73,OK
2024-04-05,ing036,Kale,85.00,OK
2024-04-05,ing037,Spinach,73.68,OK
2024-04-05,ing038,Avocado,80.00,OK
2024-04-05,ing039,"Mixed Seeds",88.24,OK
2024-04-05,ing040,"Caramel Filling",56.25,"Order In-Transit"
2024-04-05,ing041,"Chocolate Syrup",94.44,OK
2024-04-05,ing042,"Espresso Panna Base",92.31,OK
2024-04-05,ing043,"Vanilla Syrup",100.00,OK
2024-04-05,ing044,"Berry Mix",81.82,OK
2024-04-05,ing045,"Oat Crumble",94.44,OK
2024-04-05,ing046,"Mango Sticky Rice Mix",65.00,OK
2024-04-05,ing047,"Cold Brew Coffee",69.33,OK
2024-04-05,ing048,"Cold Brew Coffee 1.5L",70.83,OK
2024-04-05,ing049,"Ginger Fizz 33cl",73.17,OK
2024-04-05,ing051,"Lime Mint Sparkle 33cl",88.75,OK
2024-04-05,ing052,"Lime Mint Sparkle 1.5L",46.30,"Re-Order Required"
2024-04-05,ing053,"Berry Kombucha 33cl",57.69,"Order In-Transit"
2024-04-05,ing054,"Berry Kombucha 1.5L",65.38,OK
2024-04-06,ing001,"Flatbread Dough (8-pack)",60.53,OK
2024-04-06,ing002,"Roasted Red Peppers",95.45,OK
2024-04-06,ing003,"Goat Cheese",93.33,OK
2024-04-06,ing004,"Black Olives",77.78,OK
2024-04-06,ing005,"Sun-Dried Tomatoes",61.11,OK
2024-04-06,ing006,"Spicy Chicken",58.33,"Order In-Transit"
2024-04-06,ing007,Jalapenos,68.00,OK
2024-04-06,ing008,"Smoked Gouda",85.71,OK
2024-04-06,ing009,"Chipotle Sauce",95.00,OK
2024-04-06,ing010,"Wild Mushrooms",72.22,OK
2024-04-06,ing011,"Truffle Oil",50.00,"Re-Order Required"
2024-04-06,ing012,Mozzarella,79.17,OK
2024-04-06,ing013,"Fresh Spinach",94.12,OK
2024-04-06,ing014,"Italian Sausage",61.54,OK
2024-04-06,ing015,"Roasted Garlic",89.47,OK
2024-04-06,ing016,"Red Onion",50.00,"Order In-Transit"
2024-04-06,ing017,"Fresh Basil",90.00,OK
2024-04-06,ing018,"Smoked Salmon",-44.44,"Order In-Transit"
2024-04-06,ing019,"Dill Cream Cheese",64.29,OK
2024-04-06,ing020,Capers,81.82,OK
2024-04-06,ing021,Arugula,82.35,OK
2024-04-06,ing022,"BBQ Brisket",72.73,OK
2024-04-06,ing023,"Cheddar Cheese",68.75,OK
2024-04-06,ing024,"BBQ Sauce",66.67,OK
2024-04-06,ing025,"Tandoori Chicken",58.33,"Re-Order Required"
2024-04-06,ing026,"Mint Yogurt",78.57,OK
2024-04-06,ing027,"Green Chilli",88.89,OK
2024-04-06,ing028,"Grilled Pineapple",84.62,OK
2024-04-06,ing029,"Pulled Pork",50.00,"Order In-Transit"
2024-04-06,ing030,"Truffle Fries",69.23,OK
2024-04-06,ing031,Parmesan,70.00,OK
2024-04-06,ing035,"Garlic Knots",69.70,OK
2024-04-06,ing036,Kale,85.00,OK
2024-04-06,ing037,Spinach,68.42,OK
2024-04-06,ing038,Avocado,80.00,OK
2024-04-06,ing039,"Mixed Seeds",88.24,OK
2024-04-06,ing040,"Caramel Filling",50.00,"Order In-Transit"
2024-04-06,ing041,"Chocolate Syrup",94.44,OK
2024-04-06,ing044,"Berry Mix",81.82,OK
2024-04-06,ing045,"Oat Crumble",94.44,OK
2024-04-06,ing046,"Mango Sticky Rice Mix",60.00,"Re-Order Required"
2024-04-06,ing047,"Cold Brew Coffee",66.67,OK
2024-04-06,ing048,"Cold Brew Coffee 1.5L",58.33,"Re-Order Required"
2024-04-06,ing049,"Ginger Fizz 33cl",65.85,OK
2024-04-06,ing050,"Ginger Fizz 1.5L",45.45,"Order In-Transit"
2024-04-06,ing051,"Lime Mint Sparkle 33cl",78.75,OK
2024-04-06,ing052,"Lime Mint Sparkle 1.5L",31.48,"Order In-Transit"
2024-04-06,ing054,"Berry Kombucha 1.5L",53.85,"Re-Order Required"
2024-04-07,ing001,"Flatbread Dough (8-pack)",50.00,"Order In-Transit"
2024-04-07,ing002,"Roasted Red Peppers",95.45,OK
2024-04-07,ing003,"Goat Cheese",86.67,OK
2024-04-07,ing004,"Black Olives",77.78,OK
2024-04-07,ing005,"Sun-Dried Tomatoes",61.11,OK
2024-04-07,ing006,"Spicy Chicken",91.67,OK
2024-04-07,ing007,Jalapenos,64.00,OK
2024-04-07,ing008,"Smoked Gouda",78.57,OK
2024-04-07,ing009,"Chipotle Sauce",95.00,OK
2024-04-07,ing010,"Wild Mushrooms",66.67,OK
2024-04-07,ing011,"Truffle Oil",37.50,"Order In-Transit"
2024-04-07,ing012,Mozzarella,75.00,OK
2024-04-07,ing013,"Fresh Spinach",94.12,OK
2024-04-07,ing014,"Italian Sausage",61.54,OK
2024-04-07,ing015,"Roasted Garlic",89.47,OK
2024-04-07,ing016,"Red Onion",84.62,OK
2024-04-07,ing017,"Fresh Basil",90.00,OK
2024-04-07,ing018,"Smoked Salmon",-66.67,"Order In-Transit"
2024-04-07,ing019,"Dill Cream Cheese",57.14,"Re-Order Required"
2024-04-07,ing020,Capers,81.82,OK
2024-04-07,ing021,Arugula,82.35,OK
2024-04-07,ing022,"BBQ Brisket",63.64,OK
2024-04-07,ing023,"Cheddar Cheese",62.50,OK
2024-04-07,ing024,"BBQ Sauce",66.67,OK
2024-04-07,ing025,"Tandoori Chicken",58.33,"Order In-Transit"
2024-04-07,ing026,"Mint Yogurt",78.57,OK
2024-04-07,ing027,"Green Chilli",88.89,OK
2024-04-07,ing028,"Grilled Pineapple",76.92,OK
2024-04-07,ing029,"Pulled Pork",70.00,OK
2024-04-07,ing030,"Truffle Fries",69.23,OK
2024-04-07,ing031,Parmesan,70.00,OK
2024-04-07,ing032,"Cauliflower Florets",72.73,OK
2024-04-07,ing033,"Buffalo Sauce",86.67,OK
2024-04-07,ing034,Ranch,64.29,OK
2024-04-07,ing035,"Garlic Knots",66.67,OK
2024-04-07,ing036,Kale,85.00,OK
2024-04-07,ing037,Spinach,63.16,OK
2024-04-07,ing038,Avocado,80.00,OK
2024-04-07,ing039,"Mixed Seeds",88.24,OK
2024-04-07,ing040,"Caramel Filling",50.00,"Order In-Transit"
2024-04-07,ing041,"Chocolate Syrup",94.44,OK
2024-04-07,ing042,"Espresso Panna Base",84.62,OK
2024-04-07,ing043,"Vanilla Syrup",100.00,OK
2024-04-07,ing044,"Berry Mix",77.27,OK
2024-04-07,ing045,"Oat Crumble",88.89,OK
2024-04-07,ing046,"Mango Sticky Rice Mix",60.00,"Order In-Transit"
2024-04-07,ing047,"Cold Brew Coffee",65.33,OK
2024-04-07,ing048,"Cold Brew Coffee 1.5L",52.08,"Order In-Transit"
2024-04-07,ing049,"Ginger Fizz 33cl",62.20,OK
2024-04-07,ing051,"Lime Mint Sparkle 33cl",62.50,OK
2024-04-07,ing052,"Lime Mint Sparkle 1.5L",24.07,"Order In-Transit"
2024-04-07,ing054,"Berry Kombucha 1.5L",46.15,"Order In-Transit"
2024-04-08,ing001,"Flatbread Dough (8-pack)",44.74,"Order In-Transit"
2024-04-08,ing002,"Roasted Red Peppers",95.45,OK
2024-04-08,ing003,"Goat Cheese",86.67,OK
2024-04-08,ing004,"Black Olives",77.78,OK
2024-04-08,ing005,"Sun-Dried Tomatoes",100.00,OK
2024-04-08,ing006,"Spicy Chicken",91.67,OK
2024-04-08,ing007,Jalapenos,60.00,"Re-Order Required"
2024-04-08,ing008,"Smoked Gouda",78.57,OK
2024-04-08,ing009,"Chipotle Sauce",95.00,OK
2024-04-08,ing010,"Wild Mushrooms",61.11,OK
2024-04-08,ing011,"Truffle Oil",75.00,OK
2024-04-08,ing012,Mozzarella,75.00,OK
2024-04-08,ing013,"Fresh Spinach",94.12,OK
2024-04-08,ing016,"Red Onion",80.77,OK
2024-04-08,ing018,"Smoked Salmon",-88.89,"Order In-Transit"
2024-04-08,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2024-04-08,ing020,Capers,81.82,OK
2024-04-08,ing021,Arugula,82.35,OK
2024-04-08,ing022,"BBQ Brisket",54.55,"Order In-Transit"
2024-04-08,ing023,"Cheddar Cheese",56.25,"Order In-Transit"
2024-04-08,ing024,"BBQ Sauce",66.67,OK
2024-04-08,ing025,"Tandoori Chicken",83.33,OK
2024-04-08,ing026,"Mint Yogurt",71.43,OK
2024-04-08,ing027,"Green Chilli",77.78,OK
2024-04-08,ing028,"Grilled Pineapple",76.92,OK
2024-04-08,ing029,"Pulled Pork",60.00,"Re-Order Required"
2024-04-08,ing030,"Truffle Fries",61.54,OK
2024-04-08,ing031,Parmesan,60.00,"Re-Order Required"
2024-04-08,ing032,"Cauliflower Florets",68.18,OK
2024-04-08,ing033,"Buffalo Sauce",86.67,OK
2024-04-08,ing034,Ranch,64.29,OK
2024-04-08,ing035,"Garlic Knots",66.67,OK
2024-04-08,ing036,Kale,85.00,OK
2024-04-08,ing037,Spinach,63.16,OK
2024-04-08,ing038,Avocado,80.00,OK
2024-04-08,ing039,"Mixed Seeds",88.24,OK
2024-04-08,ing040,"Caramel Filling",93.75,OK
2024-04-08,ing041,"Chocolate Syrup",94.44,OK
2024-04-08,ing042,"Espresso Panna Base",76.92,OK
2024-04-08,ing043,"Vanilla Syrup",100.00,OK
2024-04-08,ing044,"Berry Mix",77.27,OK
2024-04-08,ing045,"Oat Crumble",88.89,OK
2024-04-08,ing046,"Mango Sticky Rice Mix",60.00,"Order In-Transit"
2024-04-08,ing047,"Cold Brew Coffee",60.00,"Re-Order Required"
2024-04-08,ing048,"Cold Brew Coffee 1.5L",79.17,OK
2024-04-08,ing049,"Ginger Fizz 33cl",57.32,"Re-Order Required"
2024-04-08,ing051,"Lime Mint Sparkle 33cl",57.50,"Re-Order Required"
2024-04-08,ing052,"Lime Mint Sparkle 1.5L",70.37,OK
2024-04-08,ing053,"Berry Kombucha 33cl",96.15,OK
2024-04-08,ing054,"Berry Kombucha 1.5L",38.46,"Order In-Transit"
2024-04-09,ing001,"Flatbread Dough (8-pack)",34.21,"Order In-Transit"
2024-04-09,ing002,"Roasted Red Peppers",95.45,OK
2024-04-09,ing003,"Goat Cheese",80.00,OK
2024-04-09,ing004,"Black Olives",77.78,OK
2024-04-09,ing005,"Sun-Dried Tomatoes",100.00,OK
2024-04-09,ing006,"Spicy Chicken",83.33,OK
2024-04-09,ing007,Jalapenos,56.00,"Order In-Transit"
2024-04-09,ing008,"Smoked Gouda",71.43,OK
2024-04-09,ing009,"Chipotle Sauce",95.00,OK
2024-04-09,ing010,"Wild Mushrooms",55.56,"Order In-Transit"
2024-04-09,ing011,"Truffle Oil",62.50,OK
2024-04-09,ing012,Mozzarella,70.83,OK
2024-04-09,ing013,"Fresh Spinach",94.12,OK
2024-04-09,ing014,"Italian Sausage",92.31,OK
2024-04-09,ing015,"Roasted Garlic",89.47,OK
2024-04-09,ing016,"Red Onion",76.92,OK
2024-04-09,ing017,"Fresh Basil",90.00,OK
2024-04-09,ing018,"Smoked Salmon",0.00,"Re-Order Required"
2024-04-09,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2024-04-09,ing020,Capers,81.82,OK
2024-04-09,ing021,Arugula,82.35,OK
2024-04-09,ing022,"BBQ Brisket",81.82,OK
2024-04-09,ing023,"Cheddar Cheese",50.00,"Order In-Transit"
2024-04-09,ing024,"BBQ Sauce",66.67,OK
2024-04-09,ing025,"Tandoori Chicken",75.00,OK
2024-04-09,ing026,"Mint Yogurt",64.29,OK
2024-04-09,ing027,"Green Chilli",66.67,OK
2024-04-09,ing028,"Grilled Pineapple",76.92,OK
2024-04-09,ing029,"Pulled Pork",50.00,"Order In-Transit"
2024-04-09,ing030,"Truffle Fries",57.69,"Order In-Transit"
2024-04-09,ing031,Parmesan,60.00,"Order In-Transit"
2024-04-09,ing032,"Cauliflower Florets",68.18,OK
2024-04-09,ing033,"Buffalo Sauce",86.67,OK
2024-04-09,ing034,Ranch,64.29,OK
2024-04-09,ing036,Kale,85.00,OK
2024-04-09,ing037,Spinach,57.89,"Re-Order Required"
2024-04-09,ing038,Avocado,80.00,OK
2024-04-09,ing039,"Mixed Seeds",88.24,OK
2024-04-09,ing042,"Espresso Panna Base",76.92,OK
2024-04-09,ing043,"Vanilla Syrup",100.00,OK
2024-04-09,ing044,"Berry Mix",77.27,OK
2024-04-09,ing045,"Oat Crumble",88.89,OK
2024-04-09,ing046,"Mango Sticky Rice Mix",100.00,OK
2024-04-09,ing047,"Cold Brew Coffee",54.67,"Order In-Transit"
2024-04-09,ing048,"Cold Brew Coffee 1.5L",72.92,OK
2024-04-09,ing049,"Ginger Fizz 33cl",48.78,"Order In-Transit"
2024-04-09,ing050,"Ginger Fizz 1.5L",65.45,OK
2024-04-09,ing051,"Lime Mint Sparkle 33cl",51.25,"Order In-Transit"
2024-04-09,ing052,"Lime Mint Sparkle 1.5L",55.56,"Re-Order Required"
2024-04-09,ing053,"Berry Kombucha 33cl",94.87,OK
2024-04-09,ing054,"Berry Kombucha 1.5L",78.85,OK
2024-04-10,ing001,"Flatbread Dough (8-pack)",13.16,"Order In-Transit"
2024-04-10,ing002,"Roasted Red Peppers",95.45,OK
2024-04-10,ing003,"Goat Cheese",73.33,OK
2024-04-10,ing004,"Black Olives",77.78,OK
2024-04-10,ing005,"Sun-Dried Tomatoes",100.00,OK
2024-04-10,ing006,"Spicy Chicken",75.00,OK
2024-04-10,ing007,Jalapenos,48.00,"Order In-Transit"
2024-04-10,ing008,"Smoked Gouda",64.29,OK
2024-04-10,ing009,"Chipotle Sauce",90.00,OK
2024-04-10,ing010,"Wild Mushrooms",44.44,"Order In-Transit"
2024-04-10,ing011,"Truffle Oil",37.50,"Order In-Transit"
2024-04-10,ing012,Mozzarella,66.67,OK
2024-04-10,ing013,"Fresh Spinach",88.24,OK
